location,TU.ID,TU.type,alt_TSS..TU.type...an.or.n.,genes,Sense.tags,genename,Annotation..cyanobase.,Entrez_GeneID,X15C,X42C,X.CO2,Darkness,X.Fe,Hl,X.N,X.P,Exp..p.,Stat..p.,Median
Chr,TU3050,ga,,1,sll0078,thrS,threonyl-tRNA synthetase,954903,479,334,364,280,525,476,866,505,213,360,420
Chr,TU1686,ga,,1,slr1322,tldD,putative modulator of DNA gyrase,954748,1678,834,709,150,1645,1888,1016,485,602,315,771.5
Chr,TU324,g,,1,slr0966,trpA,tryptophan synthase subunit alpha,953491,1342,100,326,37,327,338,264,388,283,180,304.5
Chr,TU3411,ga,,1,slr0546,trpC,indole-3-glycerol phosphate synthase,952088,288,0,115,0,129,103,715,78,43,45,90.5
Chr,TU1235,ga,,1,slr1867,trpD,anthranilate phosphoribosyltransferase,954295,8005,1167,3049,19,2797,3136,1468,3707,2158,1261,2477.5
Chr,TU1275,ga,,1,slr1884,trpS,tryptophanyl-tRNA synthetase,954333,527,67,96,0,2068,3788,339,291,379,0,315
Chr,TU1597,g,,1,sll1980,trxA,thiol:disulfide interchange protein TrxA,954651,3499,1701,4065,75,6687,2895,5571,2193,2375,1981,2635
Chr,TU3128,ga,,1,slr0623,trxA,thioredoxin,952277,15004,16677,99610,841,22937,19221,38773,83413,21785,17833,20503
Chr,TU793,ga,,2,"slr1139, slr1140","trxA, slr1140","thioredoxin, DegT/DnrJ/EryC1/StrS family protein","953914, 953915",2397,1368,1515,579,1752,3082,376,1688,582,630,1441.5
Chr,TU1777,g,,1,sll1261,tsf,elongation factor Ts,954842,671,167,403,0,2229,1544,753,1261,1732,90,712
Chr,TU858,ga,,3,"slr1899, slr1900, slr1901","ureF, slr1900, slr1901","urease accessory protein F, hypothetical protein, ATP-binding protein of ABC transporter","953980, 953981, 953982",815,1434,882,1028,2411,1472,1807,1029,1198,1261,1229.5
Chr,TU407,ga,,1,sll0643,ureG,urease accessory protein G,953592,5465,1201,4103,0,2668,2274,5910,2775,1348,585,2471
Chr,TU2750,ga,,1,sll0459,uvrB,excinuclease ABC subunit B,952558,48,0,19,0,38,36,753,39,203,0,37
Chr,TU1199,g,,1,sll0865,uvrC,excinuclease ABC subunit C,954249,192,1301,729,0,975,778,979,757,476,180,743
Chr,TU3431,ga,,1,slr0557,valS,valyl-tRNA synthetase,952772,1006,133,326,0,685,947,791,544,244,45,435
Chr,TU3305,ga,,1,sll0047,ycf12,hypothetical protein YCF12,954908,3404,1234,1725,19,6253,5904,2447,7646,8060,900,2925.5
Chr,TU286,g,,1,ssr2142,ycf19,hypothetical protein YCF19,953460,9491,4002,8552,0,4206,2702,11331,7705,1307,2747,4104
Chr,TU450,g,,1,sll1509,ycf20,hypothetical protein YCF20,953621,11265,834,3912,19,2411,1659,5534,2931,1259,1261,2035
Chr,TU849,ga,,1,sll1797,ycf21,hypothetical protein YCF21,953974,3260,33,288,19,1602,1381,903,39,198,0,243
Chr,TU541,ga,,1,slr2032,ycf23,hypothetical protein YCF23,953708,15819,6337,12693,75,14761,14342,21833,34798,17196,2972,14551.5
Chr,TU1771,ga,,1,slr0823,ycf3,photosystem I assembly protein Ycf3,954832,1150,434,1074,19,927,615,1016,485,788,90,701.5
Chr,TU3011,ga,,1,ssr1425,ycf34,hypothetical protein YCF34,952365,479,934,1208,0,1538,808,1619,1184,1621,405,1059
Chr,TU3130,ga,,1,sll0584,ycf36,hypothetical protein YCF36,952486,2109,1601,4103,19,3027,1574,5985,2892,1148,766,1855
Chr,TU2394,g,,1,slr0171,ycf37,photosystem I assembly related protein Ycf37,952143,27179,1468,10968,0,8331,7780,3953,10810,5207,1621,6493.5
Chr,TU2227,g,,1,slr0399,ycf39,chaperon-like protein for quinone binding in photosystem II,952882,5656,33,249,0,263,374,113,78,244,0,178.5
Chr,TU659,ga,,2,"slr1034, slr1035","ycf41, slr1035","hypothetical protein YCF41, hypothetical protein","953792, 953793",1246,1134,1323,75,2213,2328,2597,1591,2718,540,1457
Chr,TU428,ga,,1,slr0692,ycf45,hypothetical protein YCF45,953601,5656,7872,5791,56,5095,3552,7115,4405,2141,766,4750
Chr,TU2812,ga,,2,"sll0608, sll0609","ycf49, sll0609","hypothetical protein YCF49, hypothetical protein","954463, 952518",1726,33,364,0,616,507,226,330,1532,45,347
Chr,TU919,g,,1,slr2073,ycf50,hypothetical protein YCF50,954030,3595,333,2511,37,6001,8124,4630,2988,13918,315,3291.5
Chr,TU3191,ga,,1,sll0286,ycf52,hypothetical protein YCF52,952231,2780,0,460,0,289,163,1054,330,85,135,226
Chr,TU5,ga,,1,sll0558,ycf53,hypothetical protein YCF53,951870,2588,601,518,280,1479,1369,941,1106,802,450,871.5
Chr,TU1866,g,,1,sll1879,ycf55,two-component response regulator,954950,6088,567,1112,19,1131,3365,1957,2368,1921,270,1526
Chr,TU176,ga,,1,slr1417,ycf57,hypothetical protein YCF57,953365,4889,8905,7267,991,16700,9994,3764,3998,7002,3828,5945.5
Chr,TU1182,ga,,1,slr0882,ycf84,hypothetical protein YCF84,954231,2732,200,1630,0,879,748,1920,1009,176,360,813.5
Chr,TU974,ga,,2,"slr1843, slr1844","zwf, uvrA","glucose 6-phosphate dehydrogenase, excinuclease ABC subunit A","954074, 954075",8053,867,2531,56,4977,2859,14003,6152,2245,721,2695
Chr,TU241,ga,,2,"6803t02, ncl0080, sll1670","6803t02, ncl0080, sll1670","tRNA-OTHER, ncRNA, heat-inducible transcription repressor HrcA homolo g","NA, NA, 953429",10402,300,1764,0,5674,2636,1205,1864,2783,630,1814
Chr,TU256,g,,1,6803t03,6803t03,NA,NA,6136,867,1074,37,2454,2847,678,1824,1742,315,1408
Chr,TU317,ga,,1,6803t04,6803t04,NA,NA,4314,133,1189,19,1404,1616,640,1048,1215,225,1118.5
Chr,TU430,g,,3,"6803t06, slr0695, slr1590","6803t06, slr0695, slr1590","tRNA-OTHER, hypothetical protein, hypothetical protein","NA, 953604, 953605",7670,334,3164,0,3772,4566,866,3901,6874,946,3468
Chr,TU629,ga,,1,6803t07,6803t07,NA,NA,1150,0,173,19,691,615,75,175,292,45,174
Chr,TU641,ga,,3,"6803t08, sll0990, sll0992","6803t08, sll0990, sll0992","tRNA-OTHER, glutathione-dependent formaldehyde dehydrogenase, putative esterase","NA, 953785, 953784",863,167,575,168,922,832,226,505,1053,270,540
Chr,TU1004,g,,1,6803t10,6803t10,NA,NA,6088,1668,2435,1028,3547,7515,1807,4658,8111,2207,2991
Chr,TU1111,gai,,1,6803t11,6803t11,NA,NA,10258,6904,7057,7476,5363,4282,9223,9548,1693,11933,7266.5
Chr,TU1587,ga,,1,6803t15,6803t15,NA,NA,3547,33,748,0,868,567,376,1029,307,180,471.5
Chr,TU1663,ga,,1,"6803t16, ncr0650","6803t16, ncr0650","tRNA-OTHER, ncRNA","NA, NA",6280,1634,1994,318,15270,10868,1581,5434,6961,495,3714
Chr,TU1780,ga,,1,6803t18,6803t18,NA,NA,2541,233,940,0,2406,1321,903,912,1467,45,926
Chr,TU1890,g,,1,6803t19,6803t19,NA,NA,8725,367,1917,37,6419,8088,1543,3222,5221,585,2569.5
Chr,TU1904,i,,0,6803t20,6803t20,NA,NA,56324,47930,56315,53713,12757,14632,68286,51410,10,81689,52561.5
Chr,TU1910,ai,,0,6803t21,6803t21,NA,NA,122427,117873,122753,126732,45809,42375,154076,143499,31,199314,122590
Chr,TU2132,g,,1,6803t22,6803t22,NA,NA,15963,5237,10910,4897,9601,14897,16149,19214,24001,9141,12903.5
Chr,TU2175,ai,,0,6803t24,6803t24,NA,NA,99131,123176,137805,131423,42123,58997,126634,286978,12,204312,124905
Chr,TU2230,ai,,0,6803t25,6803t25,NA,NA,5465,5403,4487,7139,1356,2201,5232,9704,0,9997,5317.5
Chr,TU2321,ai,,0,6803t26,6803t26,NA,NA,29001,25015,34379,21698,10609,14692,38660,64840,2,39403,27008
Chr,TU2505,ai,,0,6803t28,6803t28,NA,NA,17880,18712,17218,18203,6033,5886,20516,27694,2,27019,18041.5
Chr,TU2613,i,,0,6803t31,6803t31,NA,NA,5513,5403,4237,3943,2438,2195,6399,5512,5,7565,4820
Chr,TU2719,ga,,1,6803t32,6803t32,NA,NA,4506,300,1208,19,2545,1321,414,1087,234,90,750.5
Chr,TU2792,g,,1,6803t33,6803t33,NA,NA,4602,67,690,0,1977,1586,527,1359,1633,135,1024.5
Chr,TU2935,g,,3,"6803t34, slr0915, slr0917","6803t34, slr0915, bioF","tRNA-OTHER, putative endonuclease, 7-keto-8-aminopelargonic acid synthetase","NA, 952424, 952422",42423,6704,19826,2710,61733,88707,18257,27947,75022,5719,23886.5
Chr,TU3394,ga,,2,"6803t37, 6803t38","6803t37, 6803t38","tRNA-OTHER, tRNA-OTHER","NA, NA",2445,200,383,37,1120,1628,301,563,1532,180,473
Chr,TU3465,ga,,1,6803t39,6803t39,NA,NA,2397,267,767,19,3600,2792,188,1009,2131,45,888
Chr,TU3514,ga,,1,6803t41,6803t41,NA,NA,1869,0,364,0,1677,989,376,233,541,45,370
Chr,TU2461,ga,,1,sll0336,accD/ycf11/zfpA,acetyl-CoA carboxylase beta subunit,952744,3068,1768,2282,0,4661,4324,1732,2329,4054,946,2305.5
Chr,TU1472,ga,,3,"slr2067, slr1986, ssr3383, SyR2","apcA, apcB, apcC","allophycocyanin alpha subunit, allophycocyanin beta subunit, phycobilisome small core linker polypeptide, ncRNA","954530, 954531, 954532, NA",959,4936,2243,168,2781,2768,1957,4231,3240,1261,2505.5
Chr,TU333,ga,,4,"sll0928, sll0930, sll0931, sll0932","apcD, sll0930, sll0931, sll0932","allophycocyanin-B, unknown protein, hypothetical protein, hypothetical protein","953505, 953504, 953503, 953502",10306,2768,5925,75,11305,9903,2823,14827,19086,495,7914
Chr,TU3482,ga,,1,slr1459,apcF,phycobilisome core component,952045,2157,834,4218,187,1623,899,1242,4619,4115,721,1432.5
Chr,TU3396,ga,,3,"sll0902, sll0493, sll0494","argF, sll0493, sll0494","ornithine carbamoyltransferase, hypothetical protein, unknown protein","953251, 952097, 953201",5896,3069,3471,0,6847,5892,7491,4658,5958,1666,5275
Chr,TU2172,ai,,0,slr0444,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,952914,288,67,383,37,659,682,489,621,913,90,436
Chr,TU158,a,,0,As1_flv4,As1_flv4,antisense RNA,NA,3931,2735,5982,280,20847,20940,8620,6191,41086,1936,6086.5
Chr,TU1711,g,,3,"slr1330, slr1331, slr1332","atpE, slr1331, slr1332","ATP synthase epsilon chain of CF(1), periplasmic processing protease, beta ketoacyl-acyl carrier protein synthase","954764, 954765, 954766",2684,1568,2301,841,2781,3311,3501,2562,423,1351,2431.5
Chr,TU737,gai,,1,ssr2857,atx1,mercuric transport protein periplasmic component precursor,953861,911,934,614,280,1902,1478,1393,1223,1885,856,1078.5
Chr,TU1350,g,,1,slr1735,bgtA,ATP-binding subunit of the ABC-type Bgt permease for basic amino acids and glutamine,954403,14285,17578,15934,10802,7705,8558,56917,5046,9680,4773,10241
Chr,TU1141,gai,,4,"sll1270, sll1271, ssl2507, sll1272","bgtB, sll1271, ssl2507, sll1272","periplasmic substrate-binding and integral membran e protein of the ABC-type Bgt permease for basic amino ac ids and glutamine BgtB, probable porin: major outer membrane protein, unknown protein, unknown protein","954207, 954206, NA, 954205",1678,0,58,0,214,259,2823,0,13761,180,197
Chr,TU1139,ga,,3,"slr1364, slr1365, slr1366","bioB, slr1365, slr1366","biotin synthetase, hypothetical protein, lipoprotein signal peptidase (signal peptidase II)","954201, 954202, 954203",12895,3869,7727,75,11487,10428,4743,8016,9677,3017,7871.5
Chr,TU968,g,,3,"slr1838, slr1839, slr1840","ccmK3, ccmK4, slr1840","carbon dioxide concentrating mechanism protein CcmK homolog 3, putative carboxysome assembly protein, carbon dioxide concentrating mechanism protein CcmK homolog 4, putative carboxysome assembly protein, hypothetical protein","954069, 954070, 954071",11073,2868,6232,19,4458,3763,6023,4483,1969,2297,4110.5
Chr,TU1583,ga,,1,slr2087,ccs1/ycf44,c-type cytochrome biogenesis protein Ccs1,954641,6088,2602,6327,916,4142,5277,3651,5531,1708,1081,3896.5
Chr,TU446,g,,1,sll1513,ccsA/ycf5,c-type cytochrome synthesis protein,953616,1390,1267,1783,206,2170,1713,2597,2639,921,901,1551.5
Chr,TU220,n,alt,0,"slr1777, ssr2975, slr1778","chlD, ssr2975, slr1778","magnesium protoporphyrin IX chelatase subunit D, unknown protein, unknown protein","953406, NA, 953407",336,367,633,523,997,476,979,737,188,90,499.5
Chr,TU221,ga,,3,"slr1777, ssr2975, slr1778","chlD, ssr2975, slr1778","magnesium protoporphyrin IX chelatase subunit D, unknown protein, unknown protein","953406, NA, 953407",2013,634,1553,56,980,1405,489,2077,553,1216,1098
Chr,TU656,ga,,5,"slr1030, slr1031, slr1032, slr1033, ssr1720","chlI, tyrS, slr1032, slr1033, ssr1720","magnesium protoporphyrin IX chelatase subunit I, tyrosyl tRNA synthetase, unknown protein, unknown protein, similar to tyrosyl tRNA synthetase","953787, 953788, 953789, 953790, 953791",719,200,364,0,702,1236,602,408,174,90,386
Chr,TU3594,ga,,3,"slr0749, ssr1251, slr0750","chlL, ssr1251, chlN","light-independent protochlorophyllide reductase iron protein subunit ChlL, hypothetical protein, light-independent protochlorophyllide reductase subunit ChlN","951979, NA, 951977",2445,367,7842,5345,1698,1888,14719,68955,3542,1936,2993.5
Chr,TU3346,ga,,3,"slr0525, slr0526, slr0527","chlM, panB, slr0527","Mg-protoporphyrin IX methyl transferase, 3-methyl-2-oxobutanoate hydroxymethyltransferase, transcription regulator ExsB homolog","952048, 952132, 953319",7718,800,1956,37,3734,3383,4480,4347,1689,585,2669.5
Chr,TU2138,ga,,1,slr1641,clpB1,ClpB protein,952932,527,10973,192,2224,525,675,414,349,147,856,526
Chr,TU2280,ga,,2,"slr0156, slr0157","clpB2, slr0157","ClpB protein, unknown protein","952862, 952858",2061,100,709,0,627,868,1205,796,261,270,668
Chr,TU2284,n,alt,0,"slr0164, slr0165","clpP4, clpP3","ATP-dependent Clp protease proteolytic subunit, ATP-dependent Clp protease proteolytic subunit","952426, 954955",2349,8738,5982,841,2706,1689,4442,2600,1150,12789,2653
Chr,TU2285,ga,,2,"slr0164, slr0165","clpP4, clpP3","ATP-dependent Clp protease proteolytic subunit, ATP-dependent Clp protease proteolytic subunit","952426, 954955",30151,18978,30468,12372,32345,24722,23189,32546,11516,23912,24317
Chr,TU3332,ga,,5,"slr0040, slr0041, slr0042, slr0043, slr0044","cmpA, cmpB, slr0042, cmpC, cmpD","bicarbonate transport system substrate-binding protein, bicarbonate transport system permease protein, probable porin; major outer membrane protein, bicarbonate transport system ATP-binding protein, bicarbonate transport system ATP-binding protein","952136, 952135, 955016, 953119, 952134",30343,1201,345174,2673,5711,1005917,5985,26025,207607,180,16005
Chr,TU3497,g,,1,"ssl2667, ssrA","cnfU/synifU, ssrA","an assembly factor for iron-sulfur culsters, tmRNA","952429, NA",815,1634,1208,897,2304,1659,1318,1223,4059,901,1270.5
Chr,TU2410,i,,0,sll0166,cobA/hemD,a fusion protein between uroporphyrinogen-III C-methyltransferase (CobA/CorA) and uroporphyrinogen-III synthase (HemD),952765,959,500,422,56,584,519,1619,1009,904,180,551.5
Chr,TU2618,g,,1,slr0216,cobP,bifunctional cobalamin biosynthesis protein CobP,952642,336,267,479,75,413,615,301,485,41,45,318.5
Chr,TU2620,ai,,0,slr0216,cobP,bifunctional cobalamin biosynthesis protein CobP,952642,336,267,268,0,359,277,264,233,604,360,272.5
Chr,TU3116,ai,,0,slr0618,cobQ,cobyric acid synthase,954919,1246,33,288,0,166,277,226,175,34,45,170.5
Chr,TU3221,ai,,0,sll0794,corR/coaR,cobalt-dependent transcriptional regulator,952213,2828,100,268,56,348,265,188,213,290,45,239
Chr,TU3222,g,,1,sll0794,corR/coaR,cobalt-dependent transcriptional regulator,952213,240,3602,786,0,697,875,2409,1067,747,225,766.5
Chr,TU716,ga,,5,"sll1577, sll1578, sll1579, sll1580, ssl3093","cpcB, cpcA, cpcC2, cpcC1, cpcD","phycocyanin beta subunit, phycocyanin alpha subunit, phycobilisome rod linker polypeptide, phycobilisome rod linker polypeptide, phycobilisome small rod linker polypeptide","953853, 953852, 953851, 953850, 953849",3739,1167,1189,0,3767,3836,1129,4056,4564,180,2464
Chr,TU718,an,alt,0,"sll1577, sll1578, sll1579, sll1580, ssl3093","cpcB, cpcA, cpcC2, cpcC1, cpcD","phycocyanin beta subunit, phycocyanin alpha subunit, phycobilisome rod linker polypeptide, phycobilisome rod linker polypeptide, phycobilisome small rod linker polypeptide","953853, 953852, 953851, 953850, 953849",577767,158798,125514,3495,222854,112608,29061,890958,732869,49085,142156
Chr,TU719,n,alt,0,"sll1577, sll1578, sll1579, sll1580, ssl3093","cpcB, cpcA, cpcC2, cpcC1, cpcD","phycocyanin beta subunit, phycocyanin alpha subunit, phycobilisome rod linker polypeptide, phycobilisome rod linker polypeptide, phycobilisome small rod linker polypeptide","953853, 953852, 953851, 953850, 953849",23775,3068,3663,93,8572,5356,5346,28528,28411,1846,5351
Chr,TU584,g,,1,slr2051,cpcG1,phycobilisome rod-core linker polypeptide,953738,36527,25382,44542,1177,42906,31018,12724,72778,124785,38097,37312
Chr,TU3579,ga,,5,"sll1471, sll1472, sll1473, sll1474, sll1475","cpcG2, sll1472, sll1473, sll1474, hik32","phycobilisome rod-core linker polypeptide, unknown protein, a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS), putative transposase [ISY203_g], a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS)","953196, 951989, 952839, 952842, 951991",2109,33,153,0,75,585,38,2911,1397,45,114
Chr,TU1578,ga,,1,sll1987,cpx/katG,catalase peroxidase,954640,959,934,652,150,804,881,1506,2348,522,135,842.5
Chr,TU3046,ga,,1,slr0083,crhR,ATP-dependent RNA helicase DeaD,952335,30583,100,2723,0,2282,2660,5421,3396,19,4053,2691.5
Chr,TU2078,g,,2,"slr0940, slr0941","crtQ-2, slr0941","zeta-carotene desaturase, hypothetical protein","952994, 952993",2972,233,518,19,3686,5856,903,699,1102,0,801
Chr,TU905,ga,,1,"csiR1, slr1214","csiR1, slr1214","ncRNA, two-component response regulator PatA subfamily","NA, 954019",229180,152494,321417,173773,561919,210319,249127,276013,143798,326575,239153.5
Chr,TU2348,g,,2,"slr1950, slr1951","ctaA, slr1951","copper-transporting P-type ATPase CtaA, hypothetical protein","954930, 952813",623,1034,518,19,643,567,1280,757,159,180,595
Chr,TU791,ga,,3,"slr1136, slr1137, slr1138","ctaCI, ctaDI, ctaEI","cytochrome c oxidase subunit II, cytochrome c oxidase subunit I, cytochrome c oxidase subunit III","953911, 953912, 953913",479,200,441,0,1688,832,4480,932,756,45,617.5
Chr,TU1573,ga,,3,"slr2082, slr2083, slr2084","ctaDII, ctaEII, slr2084","cytochrome c oxidase subunit I, cytochrome c oxidase subunit III, hypothetical protein","954636, 954637, 954638",3499,867,2378,168,3767,3444,5157,3552,870,946,2911
Chr,TU393,ga,,4,"slr0676, slr0677, slr0678, slr0679","cysC, slr0677, slr0678, slr0679","adenylylsulfate kinase, biopolymer transport ExbB like protein, biopolymer transport ExbD like protein, sun protein","953576, 953577, 953578, 953579",383,33,19,0,493,748,113,213,384,0,163
Chr,TU72,g,,2,"sll1058, sll1059","dapB, sll1059","dihydrodipicolinate reductase, adenylate kinase","952980, 952893",2109,133,997,0,2138,1671,565,1339,2503,45,1168
Chr,TU1965,i,,0,sll1441,desB,acyl-lipid desaturase (omega-3),954989,719,67,479,93,1618,3100,1092,951,3047,225,835
Chr,TU1967,g,,1,sll1441,desB,acyl-lipid desaturase (omega-3),954989,6136,133,537,0,2507,2400,4480,1203,1150,0,1176.5
Chr,TU2970,ga,,1,sll0541,desC/des9,acyl-lipid desaturase (delta 9),952390,10066,367,4755,0,7624,6339,12498,16768,8720,2162,6981.5
Chr,TU3409,ga,,3,"sll0897, ssl1707, sll0898","dnaJ, ssl1707, sll0898","DnaJ protein, heat shock protein 40, molecular chaperone, hypothetical protein, hypothetical protein","954710, 952089, 952090",3212,3902,940,449,2952,2286,866,388,3071,180,1613
Chr,TU2403,ga,,1,sll0170,dnaK2,"DnaK protein 2, heat shock protein 70, molecular chaperone",952783,47216,244484,11869,48555,28477,43551,15999,13352,10909,24858,26667.5
Chr,TU2182,i,,0,slr0446,dnaX,DNA polymerase III delta' subunit,952905,192,33,58,0,171,181,753,194,172,0,171.5
Chr,TU112,ga,,3,"sll0698, sll0699, sll0700","dspA/dfr/hik33/nblS, sll0699, sll0700","drug sensory protein A, low temperature sensor, two-component sensor histidine kinase, putative transposase [ISY100i: 123475 - 124420], putative transposase [ISY100i: 123475 - 124420]","953218, NA, 953211",1678,434,709,19,2127,2364,602,699,4615,225,704
Chr,TU2572,g,,1,sll0018,fbaA/fda,"fructose-bisphosphate aldolase, class II",952668,48511,18278,33344,243,73279,104038,28948,23308,60215,19184,31146
Chr,TU1599,g,,1,slr2094,fbpI,"fructose-1,6-/sedoheptulose-1,7-bisphosphatase",954653,56564,3836,26633,37,28857,36543,4442,33420,36203,5539,27745
Chr,TU2095,ga,,2,"slr0952, slr0953, ncr0960","fbpII, slr0953, ncr0960","fructose-1,6-bisphosphatase, sucrose-phosphate phosphatase, ncRNA","952968, 952967, NA",3020,2235,2090,467,2357,1158,5232,2193,877,1441,2141.5
Chr,TU1905,ga,,1,"ffs, slr1474","ffs, slr1474","ncRNA, hypothetical protein","NA, 955003",12991,9306,12828,15699,10030,13184,8884,18301,56,16932,12909.5
Chr,TU2514,ga,,5,"sll0753, ssl1417, sll0754, sll0755, sll0756","folD, ycf33, sll0754, tpx/ycf42, sll0756","FolD bifunctional protein, hypothetical protein YCF33, ribosome binding factor A, thioredoxin peroxidase, unknown protein","952024, 952705, 952716, 953226, 952495",623,33,364,0,166,175,489,58,70,0,118
Chr,TU2873,ga,,2,"slr0426, ncr1395, slr0427","folE, ncr1395, slr0427","GTP cyclohydrolase I, ncRNA, putative competence-damage protein","952476, NA, 952475",2780,500,1361,37,3633,3251,301,2504,896,135,1128.5
Chr,TU181,ga,,1,"slr1093, ncr0090","folK, ncr0090","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase, ncRNA","953370, NA",2061,2035,1687,392,2695,2581,2823,2775,1607,811,2048
Chr,TU2948,ga,,4,"sll0554, sll0555, 6803t35, ncl1410, sll0556","ftrC, sll0555, 6803t35, ncl1410, sll0556","ferredoxin-thioredoxin reductase, catalytic chain, methionine aminopeptidase, ncRNA, ncRNA, ncRNA+/H+ antiporter","952408, 952411, NA, NA, 952100",7334,1368,3490,243,7876,7292,2334,4211,4265,540,3850.5
Chr,TU1607,g,,2,"slr2102, slr2103, ncr0610","ftsY, slr2103, ncr0610","cell division protein FtsY, hypothetical protein, ncRNA","954661, 954662, NA",5561,1534,4257,19,3204,2961,5232,2814,3276,1486,3082.5
